description,price,rating,review_count,url
Dell Inspiron 3583 - 15.6” HD Laptop - Non-Touch Display - Intel Pentium Gold-5405U - 128GB SSD - 4GB DDR4 - Intel UHD Graphics 610 - Windows 10 Home - New,364,5.0 out of 5 stars,1,https://www.amazon.com/Dell-Inspiron-3583-Non-Touch-Gold-5405U/dp/B08S9YN13J/ref=sr_1_11?dchild=1&keywords=dell+laptop&qid=1619644298&sr=8-11
"2021 Newest Dell Inspiron 3000 Laptop, 15.6 HD LED-Backlit Display, Intel Pentium Silver N5030 Processor, 16GB DDR4 RAM, 256GB PCIe Solid State Drive, Online Meeting Ready, Webcam, Win10 Home, Black",529,4.3 out of 5 stars,40,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A06136702M4EVBUCFX0HD&url=%2FDell-Inspiron-LED-Backlit-Display-Processor%2Fdp%2FB08X1CKDRG%2Fref%3Dsr_1_12_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619644298%26sr%3D8-12-spons%26psc%3D1%26smid%3DA3QR4864ATM9Z9&qualifier=1619644298&id=3716111336886239&widgetName=sp_mtf
2021 Dell Inspiron 15 3505 Laptop Computer 15.6” HD Narrow Border Display AMD Ryzen 3 3250U Processor 8GB RAM 128GB SSD HDMI Wifi5 MaxxAudio Win10,448,4.1 out of 5 stars,24,https://www.amazon.com/Dell-Inspiron-3505-Processor-MaxxAudio/dp/B08PQ6S6CH/ref=sr_1_13?dchild=1&keywords=dell+laptop&qid=1619644298&sr=8-13
"2021 Flagship Dell Inspiron 15 5000 Laptop Computer 15.6"" Full HD Display 11th Gen Intel Quad-Core i7-1165G7 32GB DDR4 1TB SSD MaxxAudio Backlit Webcam HDMI WiFi USB-C Win 10",980,4.6 out of 5 stars,10,https://www.amazon.com/Dell-5593-Touchscreen-i7-10510U-MaxxAudio/dp/B08545LHN8/ref=sr_1_14?dchild=1&keywords=dell+laptop&qid=1619644298&sr=8-14
"Dell Inspiron 17 3793 2020 Premium 17.3” FHD Laptop Notebook Computer, 10th Gen 4-Core Intel Core i5-1035G1 1.0 GHz, 16GB RAM, 512GB SSD + 1TB HDD, DVD,Webcam,Bluetooth,Wi-Fi,HDMI, Win 10 Home",840,4.4 out of 5 stars,470,https://www.amazon.com/Dell-Inspiron-Notebook-i5-1035G1-Bluetooth/dp/B082MSPDL8/ref=sr_1_15?dchild=1&keywords=dell+laptop&qid=1619644298&sr=8-15
"Dell Inspiron 3000 Series 15.6"" HD Notebook - Intel Celeron 4205U 1.8GHz - 4GB RAM 128GB PCIe SSD - Webcam - Windows 10 Home in S Mode, Black",349,4.3 out of 5 stars,37,https://www.amazon.com/Dell-Inspiron-3000-15-6-Notebook/dp/B08MRH5RW3/ref=sr_1_16?dchild=1&keywords=dell+laptop&qid=1619644298&sr=8-16
"New_Dell Inspiron 15 3000 15.6"" FHD Laptop, AMD Ryzen 5 3450U Processor, 8GB RAM, 512GB SSD, Radeon Vega 8 Graphics, HDMI, SD Card Reader, WiFi, Bluetooth, Camera, Win 10, 1-W Shoxlab Tech Support…",559,4.4 out of 5 stars,31,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A02038821Q3O4PNU374JR&url=%2FNew_Dell-Inspiron-Processor-Graphics-Bluetooth%2Fdp%2FB08Z1ZG2TB%2Fref%3Dsr_1_17_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619644298%26sr%3D8-17-spons%26psc%3D1%26smid%3DA2GY4BFUD7Z7CM&qualifier=1619644298&id=3716111336886239&widgetName=sp_mtf
"2021 Dell Inspiron 15 3593 15.6"" HD Touchscreen Laptop Computer, Intel Quad-Core i7-1065G7, 12GB RAM, 512GB PCIe SSD, Intel Iris Plus Graphics, MaxxAudio, HD Webcam, Win 10 S",789,4.5 out of 5 stars,53,https://www.amazon.com/Dell-Inspiron-Touchscreen-Quad-Core-i7-1065G7/dp/B08L71B2Z8/ref=sr_1_18?dchild=1&keywords=dell+laptop&qid=1619644298&sr=8-18
"Dell Latitude E7470 14in Laptop, Core i5-6300U 2.4GHz, 8GB Ram, 256GB SSD, Windows 10 Pro 64bit (Renewed)",385,4.4 out of 5 stars,444,https://www.amazon.com/Dell-Latitude-i5-6300U-Certified-Refurbished/dp/B07GCRHS5V/ref=sr_1_19?dchild=1&keywords=dell+laptop&qid=1619644298&sr=8-19
Dell Latitude 7480 Business-Class Laptop | 14.0 inch FHD Touch Display | Intel Core 7th Generation i7-7600 | 16 GB DDR4 | 512 GB PCIe M.2 NVMe SSD | Windows 10 Pro (Renewed),599,3.9 out of 5 stars,62,https://www.amazon.com/Dell-Business-Class-Generation-Certified-Refurbished/dp/B077FGWRY4/ref=sr_1_20?dchild=1&keywords=dell+laptop&qid=1619644298&sr=8-20
"Dell XPS7390 13"" InfinityEdge Touchscreen Laptop, Newest 10th Gen Intel i5-10210U, 8GB RAM, 256GB SSD, Windows 10 Home",806,4.5 out of 5 stars,81,https://www.amazon.com/Dell-XPS7390-InfinityEdge-Touchscreen-i5-10210U/dp/B07ZSFXPZX/ref=sr_1_21?dchild=1&keywords=dell+laptop&qid=1619644298&sr=8-21
"Dell Latitude 7200 2-in-1 Laptop - 12.3"" FHD - Intel Core i7-8665u - 16GB RAM - 256GB SSD - Windows 10 Pro 64-bit - with Keyboard and Dell Pen (PN579X) + Zipnology Screen Cleaning Cloth Bundle - New","1,124",,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0521816HHG3Z0MTJGDW&url=%2FDell-Latitude-7200-Laptop-Zipnology%2Fdp%2FB08ZNWQTX9%2Fref%3Dsr_1_22_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619644298%26sr%3D8-22-spons%26psc%3D1&qualifier=1619644298&id=3716111336886239&widgetName=sp_btf
"2021 Newest Dell Inspiron 3000 Laptop, 15.6 HD LED-Backlit Display, Intel Celeron Processor N4020, 16GB DDR4 RAM, 1TB Hard Disk Drive, Online Meeting Ready, Webcam, WiFi, HDMI, Win10 Home, Black",519,4.5 out of 5 stars,142,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A01493421O5Z17B2Y78YW&url=%2FDell-Inspiron-LED-Backlit-Display-Processor%2Fdp%2FB08X1KKFKP%2Fref%3Dsr_1_17_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619644307%26sr%3D8-17-spons%26psc%3D1%26smid%3DA3QR4864ATM9Z9&qualifier=1619644307&id=1421995501446408&widgetName=sp_atf_next
"2021 Newest Dell Inspiron 3000 Laptop, 15.6 HD Display, Intel Pentium Gold 5405U Processor, 16GB RAM, 1TB SSD, Online Meeting Ready, Webcam, WiFi, HDMI, Bluetooth, Win10 Home, Black",619,4.3 out of 5 stars,54,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A00865271TK04H5OA59XJ&url=%2FDell-Inspiron-Display-Processor-Bluetooth%2Fdp%2FB08VY8B6YL%2Fref%3Dsr_1_18_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619644307%26sr%3D8-18-spons%26psc%3D1%26smid%3DA3QR4864ATM9Z9&qualifier=1619644307&id=1421995501446408&widgetName=sp_atf_next
"2021 Newest Dell Inspiron 3000 Business Laptop, 15.6 HD LED-Backlit Display, Intel Celeron Processor N4020, 8GB DDR4 RAM, 128GB PCIe SSD, Online Meeting Ready, Webcam, WiFi, HDMI, Win10 Pro, Black",469,4.2 out of 5 stars,30,https://www.amazon.com/Dell-Inspiron-Business-LED-Backlit-Processor/dp/B08X1LWZMB/ref=sr_1_19?dchild=1&keywords=dell+laptop&qid=1619644307&sr=8-19
"Dell Gaming G3 15 3500, 15.6 inch FHD Non-Touch Laptop - Intel Core i7-10750H, 16GB DDR4 RAM, 512GB SSD, NVIDIA GeForce RTX 2060 6GB GDDR6, Windows 10 Home - Black (Latest Model)","1,299",4.6 out of 5 stars,250,https://www.amazon.com/Dell-G3-15-3500-i7-10750H/dp/B089HR6CQP/ref=sr_1_20?dchild=1&keywords=dell+laptop&qid=1619644307&sr=8-20
"2021 Latest Dell Inspiron 5000 Series 5502 15.6"" FHD Laptop 11th Gen Intel Quad-Core i7-1165G7 16GB RAM 512GB SSD Backlit Keyboard FP Reader Webcam USB-C Windows 10 Silver LPT Cloth",899,,,https://www.amazon.com/Dell-Inspiron-5502-Quad-Core-i7-1165G7/dp/B08XNYMZBP/ref=sr_1_21?dchild=1&keywords=dell+laptop&qid=1619644307&sr=8-21
"Dell Inspiron 17 17.3"" i3793-7275SLV-PUS 10th Gen Intel Core i7-1065G7 16GB RAM 2TB HDD + 256GB SSD DVD-RW 2GB NVIDIA MX230 (1920 x 1080) Display Windows 10 Home",999,4.4 out of 5 stars,83,https://www.amazon.com/Dell-Inspiron-i3793-7275SLV-PUS-i7-1065G7-Display/dp/B081K9QZDF/ref=sr_1_22?dchild=1&keywords=dell+laptop&qid=1619644307&sr=8-22
"2021 Dell Inspiron 14 5493 14"" FHD 1080p Laptop, Intel Core i5-1035G1 Quad-Core Processor, 8GB RAM, 512GB SSD, Backlit Keyboard, HDMI, Windows 10, Silver, W/ IFT Accessories",699,,,https://www.amazon.com/Dell-i5-1035G1-Quad-Core-Processor-Accessories/dp/B08S5JRG1B/ref=sr_1_23?dchild=1&keywords=dell+laptop&qid=1619644307&sr=8-23
"Dell Inspiron 15 5000 Series 5502 Laptop i7-1165G7 Processor, 8GB, 1x8GB, 256GB M.2 PCIe NVMe Solid State Drive, 15.6-inch FHD (1920 x 1080) Anti-Glare LED Backlight Non-Touch Display",714,4.5 out of 5 stars,45,https://www.amazon.com/Dell-5502-i7-1165G7-Processor-Anti-Glare/dp/B08NH5R398/ref=sr_1_24?dchild=1&keywords=dell+laptop&qid=1619644307&sr=8-24
"Fast Dell Latitude E5470 HD Business Laptop Notebook PC (Intel Core i5-6300U, 8GB Ram, 256GB Solid State SSD, HDMI, Camera, WiFi, SC Card Reader) Win 10 Pro (Renewed).",399,4.2 out of 5 stars,711,https://www.amazon.com/Dell-Latitude-E5470-Certified-Refurbished/dp/B07D5N1PFY/ref=sr_1_25?dchild=1&keywords=dell+laptop&qid=1619644307&sr=8-25
"Dell Inspiron 15 3000 (3593) Laptop Computer - 15.6 inch HD Anti-Glare Display (Intel Core 11th Gen i5-1035G1, 8GB, 256GB PCIe M.2 NVMe SSD, Camera) Windows 10 Home",531,4.5 out of 5 stars,3,https://www.amazon.com/Dell-Inspiron-3000-Laptop-Computer/dp/B08R62MNF4/ref=sr_1_26?dchild=1&keywords=dell+laptop&qid=1619644307&sr=8-26
"2020 Newest Acer Aspire 5 Slim Laptop 15.6"" FHD IPS Display, AMD Ryzen 3 3200u (up to 3.5GHz), Vega 3 Graphics, 8GB RAM DDR4, 256GB PCIe SSD, Backlit KB,WiFi,HDMI, Win10 w/Ghost Manta Accessories",499,4.5 out of 5 stars,610,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A01461112VJ6Y8CPHOKLD&url=%2FAcer-Display-Graphics-Backlit-Accessories%2Fdp%2FB08B3S21WQ%2Fref%3Dsr_1_27_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619644307%26sr%3D8-27-spons%26psc%3D1&qualifier=1619644307&id=1421995501446408&widgetName=sp_mtf
"2021 Newest Dell Inspiron 15 Business Laptop Computer: 15.6"" HD Display, Intel Dual-Core Celeron N4020(Up to 2.8GHz), 8GB RAM, 1TB HDD, WiFi, Bluetooth, HDMI, Webcam, Windows 10 S, Gift Mousepad",439,4.6 out of 5 stars,13,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A01507513ACVNZ6C81QEK&url=%2FDell-Inspiron-15-Business-Computer%2Fdp%2FB08Y2GXCWW%2Fref%3Dsr_1_28_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619644307%26sr%3D8-28-spons%26psc%3D1%26smid%3DAWVDPEZSR45X1&qualifier=1619644307&id=1421995501446408&widgetName=sp_mtf
"2021 Newest Dell Inspiron 15 3000 Series 3593 Laptop, 15.6"" HD Non-Touch, 10th Gen Intel Core i3-1005G1 Processor, 8GB RAM, 256GB PCIe NVMe SSD, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",449,4.4 out of 5 stars,175,https://www.amazon.com/Dell-Inspiron-Touchscreen-i3-1005G1-Wireless-AC/dp/B087ZRBJNN/ref=sr_1_29?dchild=1&keywords=dell+laptop&qid=1619644307&sr=8-29
"2021 Newest Dell Inspiron 3000 Series 3501 Laptop, 15.6 Full HD Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB DDR4 Memory, 512GB PCIe SSD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",719,1.0 out of 5 stars,1,https://www.amazon.com/Dell-Inspiron-i5-1135G7-Quad-Core-Processor/dp/B08Y9BPMNG/ref=sr_1_30?dchild=1&keywords=dell+laptop&qid=1619644307&sr=8-30
"Dell XPS 15 7590 Laptop: Core i7-9750H, 32GB RAM, 1TB PCIe SSD, 15.6"" 4K OLED 400-nits Display (3840 X 2160), Nvidia GTX 1650","2,039",5.0 out of 5 stars,2,https://www.amazon.com/Dell-XPS-15-7590-Laptop/dp/B082GHR72W/ref=sr_1_31?dchild=1&keywords=dell+laptop&qid=1619644307&sr=8-31
"2020 Dell Inspiron 14"" Laptop Computer 10th Gen Intel i3 1005G1 Up to 3.4GHz 4GB DDR4 RAM 128GB PCIe SSD Untel UHD Graphics HDMI 802.11ac WiFi Bluetooth 4.1 Windows 10",379,4.5 out of 5 stars,57,https://www.amazon.com/Dell-Inspiron-Computer-Graphics-Bluetooth/dp/B081ZFFJ46/ref=sr_1_32?dchild=1&keywords=dell+laptop&qid=1619644307&sr=8-32
"Dell Inspiron 11 3195, 2 in 1, 7th Gen AMD A9-9420e W/ Radeon R5 Graphics, 4GB DDR4 2666MHz RAM, 64GB HD, 11.6"" HD (1366 X 768) LED-Backlit Touch Display (i3195-A525GRY-PUS)",285,4.0 out of 5 stars,339,https://www.amazon.com/Dell-Inspiron-A9-9420e-Graphics-LED-Backlit/dp/B07S37WHS5/ref=sr_1_33?dchild=1&keywords=dell+laptop&qid=1619644307&sr=8-33
"Dell ChromeBook 11 -Intel Celeron 2955U, 4GB Ram, 16GB SSD, WebCam, HDMI, (11.6 HD Screen 1366x768) (Renewed)",134,4.1 out of 5 stars,"3,700",https://www.amazon.com/Dell-ChromeBook-Celeron-1366x768-Renewed/dp/B0742HZW9B/ref=sr_1_34?dchild=1&keywords=dell+laptop&qid=1619644307&sr=8-34
"Dell Latitude E7440 14.1"" Flagship Business Ultrabook Laptop Computer, Intel Core i7-4600U up to 3.3GHz, 8GB RAM, 256GB SSD, Bluetooth 4.0, HDMI, Windows 10 Professional (Renewed)",459,3.9 out of 5 stars,112,https://www.amazon.com/Dell-Latitude-E7440-Professional-Refurbished/dp/B0799HPMFT/ref=sr_1_35?dchild=1&keywords=dell+laptop&qid=1619644307&sr=8-35
Dell Inspiron I3505 AMD Ryzen 5 12GB RAM 256GB SSD 1TB HDD 15.6-inch FHD Touch LED Win 10 Home S Mode Laptop,619,5.0 out of 5 stars,1,https://www.amazon.com/Dell-Inspiron-I3505-15-6-inch-Laptop/dp/B08PV2K851/ref=sr_1_36?dchild=1&keywords=dell+laptop&qid=1619644307&sr=8-36
Dell Latitude 7400 Laptop - Intel Core i7-8665U - 8th Generation - 512GB Solid State Drive - 16GB DDR4 - Integrated Intel UHD 620 - Windows 10 Pro-64 bit - New,"1,398",,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A065326918HQE27Q5V4OV&url=%2FDell-Latitude-7400-Laptop-Integrated%2Fdp%2FB08H8W33V8%2Fref%3Dsr_1_37_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619644307%26sr%3D8-37-spons%26psc%3D1&qualifier=1619644307&id=1421995501446408&widgetName=sp_btf
"DELL 2021 Newest inspiron 15 3000 PC Laptop, 15.6"" HD Anti-Glare Non-Touch Display, Intel 2-Core 4205U Processor, 8GB RAM, 128GB PCIe SSD, Webcam, Bluetooth, Win 10",439,4.4 out of 5 stars,6,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A01046963RCGER1WXMZQ&url=%2Finspiron-Anti-Glare-Non-Touch-Processor-Bluetooth%2Fdp%2FB08TPLQCF4%2Fref%3Dsr_1_38_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619644307%26sr%3D8-38-spons%26psc%3D1%26smid%3DAWC4R9IGPA4LI&qualifier=1619644307&id=1421995501446408&widgetName=sp_btf
